id,image,label,label_cn,source_collage_id,source_image,source_split,subclass,prompt_group,cell_id,row,col,source_object_id,source_bbox_xyxy,status_pred,mark_state,severity,reason_code,original_single_crop
000425,images/normal/000425_normal_collage_00122_0_2_00122_02_IMG_20260109_105835_joint_003.jpg,normal,不松动,collage_00122,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_105835.jpg,normal,,generic,0_2,0,2,joint_003,"[971, 1720, 1124, 1994]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00122_02_IMG_20260109_105835_joint_003.jpg
000426,images/loose/000426_loose_collage_00122_1_0_00122_03_IMG_20260109_105835_joint_004.jpg,loose,松动,collage_00122,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_105835.jpg,normal,,generic,1_0,1,0,joint_004,"[1444, 1716, 1597, 1960]",suspect,slight_offset,slight,slight_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/generic/00122_03_IMG_20260109_105835_joint_004.jpg
000427,images/loose/000427_loose_collage_00122_1_1_00122_04_IMG_20260109_105835_joint_005.jpg,loose,松动,collage_00122,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_105835.jpg,normal,,generic,1_1,1,1,joint_005,"[1690, 1708, 1837, 1956]",suspect,slight_offset,slight,slight_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/generic/00122_04_IMG_20260109_105835_joint_005.jpg
000428,images/loose/000428_loose_collage_00122_1_2_00122_05_IMG_20260109_105835_joint_006.jpg,loose,松动,collage_00122,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_105835.jpg,normal,,generic,1_2,1,2,joint_006,"[2052, 1700, 2203, 1931]",suspect,slight_offset,slight,slight_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/generic/00122_05_IMG_20260109_105835_joint_006.jpg
000429,images/unknown/000429_unknown_collage_00123_0_0_00123_00_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_001.jpg,unknown,无标记线,collage_00123,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_105835__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_0,0,0,joint_001,"[104, 502, 152, 577]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00123_00_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_001.jpg
000430,images/unknown/000430_unknown_collage_00123_0_1_00123_01_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_002.jpg,unknown,无标记线,collage_00123,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_105835__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_1,0,1,joint_002,"[212, 500, 257, 579]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00123_01_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_002.jpg
000431,images/unknown/000431_unknown_collage_00123_0_2_00123_02_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_003.jpg,unknown,无标记线,collage_00123,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_105835__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_2,0,2,joint_003,"[283, 504, 328, 584]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00123_02_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_003.jpg
000432,images/unknown/000432_unknown_collage_00123_1_0_00123_03_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_004.jpg,unknown,无标记线,collage_00123,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_105835__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_0,1,0,joint_004,"[421, 503, 466, 574]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00123_03_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_004.jpg
000433,images/unknown/000433_unknown_collage_00123_1_1_00123_04_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_005.jpg,unknown,无标记线,collage_00123,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_105835__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_1,1,1,joint_005,"[493, 500, 536, 573]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00123_04_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_005.jpg
000434,images/unknown/000434_unknown_collage_00123_1_2_00123_05_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_006.jpg,unknown,无标记线,collage_00123,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_105835__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_2,1,2,joint_006,"[598, 498, 643, 566]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00123_05_IMG_20260109_105835__marker_missing_unknown__unknown_core_full100_joint_006.jpg
000435,images/loose/000435_loose_collage_00124_0_0_00124_00_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_001.jpg,loose,松动,collage_00124,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_0,0,0,joint_001,"[355, 1712, 521, 1970]",loose,obvious_offset,obvious,obvious_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/pipe_clamp_or_tube_clip/00124_00_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_001.jpg
000436,images/normal/000436_normal_collage_00124_0_1_00124_01_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_002.jpg,normal,不松动,collage_00124,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_1,0,1,joint_002,"[728, 1708, 882, 1975]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00124_01_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_002.jpg
000437,images/normal/000437_normal_collage_00124_0_2_00124_02_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_003.jpg,normal,不松动,collage_00124,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_2,0,2,joint_003,"[971, 1720, 1124, 1994]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00124_02_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_003.jpg
000438,images/normal/000438_normal_collage_00124_1_0_00124_03_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_004.jpg,normal,不松动,collage_00124,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,1_0,1,0,joint_004,"[1444, 1716, 1597, 1960]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00124_03_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_004.jpg
000439,images/normal/000439_normal_collage_00124_1_1_00124_04_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_005.jpg,normal,不松动,collage_00124,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,1_1,1,1,joint_005,"[1690, 1708, 1837, 1956]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00124_04_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_005.jpg
000440,images/normal/000440_normal_collage_00124_1_2_00124_05_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_006.jpg,normal,不松动,collage_00124,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,1_2,1,2,joint_006,"[2052, 1700, 2203, 1931]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00124_05_IMG_20260109_105835__loose__pctc__bbox_crop_reviewed_v4_multi_bbox__v06_joint_006.jpg
000441,images/normal/000441_normal_collage_00125_0_0_00125_00_IMG_20260109_111043_joint_001.jpg,normal,不松动,collage_00125,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_111043.jpg,normal,,generic,0_0,0,0,joint_001,"[762, 598, 1304, 1104]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00125_00_IMG_20260109_111043_joint_001.jpg
000442,images/normal/000442_normal_collage_00125_0_1_00125_01_IMG_20260109_111043_joint_002.jpg,normal,不松动,collage_00125,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_111043.jpg,normal,,generic,0_1,0,1,joint_002,"[1644, 639, 2150, 1192]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00125_01_IMG_20260109_111043_joint_002.jpg
000443,images/normal/000443_normal_collage_00125_0_2_00125_02_IMG_20260109_111043_joint_003.jpg,normal,不松动,collage_00125,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_111043.jpg,normal,,generic,0_2,0,2,joint_003,"[292, 1639, 716, 2081]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00125_02_IMG_20260109_111043_joint_003.jpg
000444,images/normal/000444_normal_collage_00125_1_0_00125_03_IMG_20260109_111043_joint_004.jpg,normal,不松动,collage_00125,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_111043.jpg,normal,,generic,1_0,1,0,joint_004,"[1017, 2572, 1484, 3166]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00125_03_IMG_20260109_111043_joint_004.jpg
000445,images/normal/000445_normal_collage_00125_1_1_00125_04_IMG_20260109_111043_joint_005.jpg,normal,不松动,collage_00125,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_111043.jpg,normal,,generic,1_1,1,1,joint_005,"[1819, 2350, 2172, 2949]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00125_04_IMG_20260109_111043_joint_005.jpg
000446,images/normal/000446_normal_collage_00125_1_2_00125_05_IMG_20260109_111043_joint_006.jpg,normal,不松动,collage_00125,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_111043.jpg,normal,,generic,1_2,1,2,joint_006,"[2166, 2486, 2557, 2967]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00125_05_IMG_20260109_111043_joint_006.jpg
000447,images/normal/000447_normal_collage_00125_2_0_00125_06_IMG_20260109_111043_joint_007.jpg,normal,不松动,collage_00125,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_111043.jpg,normal,,generic,2_0,2,0,joint_007,"[814, 1495, 2488, 2458]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00125_06_IMG_20260109_111043_joint_007.jpg
000448,images/unknown/000448_unknown_collage_00126_0_0_00126_00_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_001.jpg,unknown,无标记线,collage_00126,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_111043__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_0,0,0,joint_001,"[222, 175, 380, 323]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00126_00_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_001.jpg
000449,images/unknown/000449_unknown_collage_00126_0_1_00126_01_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_002.jpg,unknown,无标记线,collage_00126,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_111043__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_1,0,1,joint_002,"[480, 187, 627, 349]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00126_01_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_002.jpg
000450,images/unknown/000450_unknown_collage_00126_0_2_00126_02_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_003.jpg,unknown,无标记线,collage_00126,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_111043__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_2,0,2,joint_003,"[85, 480, 209, 610]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00126_02_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_003.jpg
000451,images/unknown/000451_unknown_collage_00126_1_0_00126_03_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_004.jpg,unknown,无标记线,collage_00126,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_111043__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_0,1,0,joint_004,"[297, 754, 433, 928]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00126_03_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_004.jpg
000452,images/unknown/000452_unknown_collage_00126_1_1_00126_04_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_005.jpg,unknown,无标记线,collage_00126,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_111043__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_1,1,1,joint_005,"[531, 688, 634, 864]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00126_04_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_005.jpg
000453,images/unknown/000453_unknown_collage_00126_1_2_00126_05_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_006.jpg,unknown,无标记线,collage_00126,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_111043__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_2,1,2,joint_006,"[632, 728, 746, 869]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00126_05_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_006.jpg
000454,images/unknown/000454_unknown_collage_00126_2_0_00126_06_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_007.jpg,unknown,无标记线,collage_00126,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_111043__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,2_0,2,0,joint_007,"[237, 438, 726, 720]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00126_06_IMG_20260109_111043__marker_missing_unknown__unknown_core_full100_joint_007.jpg
000455,images/normal/000455_normal_collage_00127_0_0_00127_00_IMG_20260109_113030_joint_001.jpg,normal,不松动,collage_00127,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_113030.jpg,normal,,generic,0_0,0,0,joint_001,"[1559, 1185, 1767, 1533]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00127_00_IMG_20260109_113030_joint_001.jpg
000456,images/loose/000456_loose_collage_00127_0_1_00127_01_IMG_20260109_113030_joint_002.jpg,loose,松动,collage_00127,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_113030.jpg,normal,,generic,0_1,0,1,joint_002,"[2091, 1219, 2328, 1552]",suspect,slight_offset,slight,slight_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/generic/00127_01_IMG_20260109_113030_joint_002.jpg
000457,images/unknown/000457_unknown_collage_00128_0_0_00128_00_IMG_20260109_113030__marker_missing_unknown__unknown_core_full100_joint_001.jpg,unknown,无标记线,collage_00128,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_113030__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_0,0,0,joint_001,"[459, 347, 520, 449]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00128_00_IMG_20260109_113030__marker_missing_unknown__unknown_core_full100_joint_001.jpg
000458,images/unknown/000458_unknown_collage_00128_0_1_00128_01_IMG_20260109_113030__marker_missing_unknown__unknown_core_full100_joint_002.jpg,unknown,无标记线,collage_00128,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_113030__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_1,0,1,joint_002,"[615, 357, 685, 454]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00128_01_IMG_20260109_113030__marker_missing_unknown__unknown_core_full100_joint_002.jpg
000459,images/normal/000459_normal_collage_00129_0_0_00129_00_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v02_joint_001.jpg,normal,不松动,collage_00129,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v02.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_0,0,0,joint_001,"[1559, 1185, 1767, 1533]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00129_00_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v02_joint_001.jpg
000460,images/loose/000460_loose_collage_00129_0_1_00129_01_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v02_joint_002.jpg,loose,松动,collage_00129,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v02.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_1,0,1,joint_002,"[2091, 1219, 2328, 1552]",loose,broken,obvious,break,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/pipe_clamp_or_tube_clip/00129_01_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v02_joint_002.jpg
000461,images/normal/000461_normal_collage_00130_0_0_00130_00_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v05_joint_001.jpg,normal,不松动,collage_00130,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v05.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_0,0,0,joint_001,"[1559, 1185, 1767, 1533]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00130_00_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v05_joint_001.jpg
000462,images/loose/000462_loose_collage_00130_0_1_00130_01_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v05_joint_002.jpg,loose,松动,collage_00130,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v05.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_1,0,1,joint_002,"[2091, 1219, 2328, 1552]",loose,obvious_offset,obvious,obvious_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/pipe_clamp_or_tube_clip/00130_01_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v1__v05_joint_002.jpg
000463,images/normal/000463_normal_collage_00131_0_0_00131_00_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v2__v06_joint_001.jpg,normal,不松动,collage_00131,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v2__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_0,0,0,joint_001,"[1559, 1185, 1767, 1533]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/pipe_clamp_or_tube_clip/00131_00_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v2__v06_joint_001.jpg
000464,images/loose/000464_loose_collage_00131_0_1_00131_01_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v2__v06_joint_002.jpg,loose,松动,collage_00131,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/pipe_clamp_or_tube_clip/IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v2__v06.jpg,loose,pipe_clamp_or_tube_clip,clamp_recessed,0_1,0,1,joint_002,"[2091, 1219, 2328, 1552]",loose,obvious_offset,obvious,obvious_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/pipe_clamp_or_tube_clip/00131_01_IMG_20260109_113030__loose__pctc__bbox_crop_reviewed_v2__v06_joint_002.jpg
